wavelength,nk,flux
800.30000000, 1.12792277, 0.69141603
800.35000000, 1.13395629, 0.69111495
800.40000000, 1.14079947, 0.69077873
800.45000000, 1.14812139, 0.69030407
800.50000000, 1.15430662, 0.68982940
800.55000000, 1.15885401, 0.68935474
800.60000000, 1.16122779, 0.68888008
800.65000000, 1.16169508, 0.68840542
800.70000000, 1.16165189, 0.68793076
800.75000000, 1.16153054, 0.68745609
800.80000000, 1.16145923, 0.68698143
800.85000000, 1.16129241, 0.68650677
800.90000000, 1.16082006, 0.68603211
800.95000000, 1.15956112, 0.68555744
801.00000000, 1.15798813, 0.68508278
801.05000000, 1.15632655, 0.68460812
801.10000000, 1.15475952, 0.68413346
801.15000000, 1.15352774, 0.68365880
801.20000000, 1.15293185, 0.68318413
801.25000000, 1.15269439, 0.68270947
801.30000000, 1.15268714, 0.68223481
801.35000000, 1.15281138, 0.68176015
801.40000000, 1.15322747, 0.68128549
801.45000000, 1.15398111, 0.68081082
801.50000000, 1.15466417, 0.68033616
801.55000000, 1.15504249, 0.67986150
801.60000000, 1.15492819, 0.67938684
801.65000000, 1.15466546, 0.67891217
801.70000000, 1.15429345, 0.67843751
801.75000000, 1.15369994, 0.67796285
801.80000000, 1.15281098, 0.67748819
801.85000000, 1.15200191, 0.67701353
801.90000000, 1.15140805, 0.67653886
801.95000000, 1.15080849, 0.67606420
802.00000000, 1.15003477, 0.67558954
802.05000000, 1.14885460, 0.67511488
802.10000000, 1.14804230, 0.67464021
802.15000000, 1.14780135, 0.67416555
802.20000000, 1.14799364, 0.67369089
802.25000000, 1.14840962, 0.67321623
802.30000000, 1.14884124, 0.67274157
802.35000000, 1.15032498, 0.67226690
802.40000000, 1.15175018, 0.67179224
802.45000000, 1.15249328, 0.67131758
802.50000000, 1.15207757, 0.67084292
802.55000000, 1.15113284, 0.67036826
802.60000000, 1.14931606, 0.66989359
802.65000000, 1.14643458, 0.66941893
802.70000000, 1.14237931, 0.66894427
802.75000000, 1.13818300, 0.66846961
802.80000000, 1.13482534, 0.66799494
802.85000000, 1.13188163, 0.66752028
802.90000000, 1.12945110, 0.66704562
802.95000000, 1.12830453, 0.66657096
803.00000000, 1.12940147, 0.66609630
803.05000000, 1.13142896, 0.66562163
803.10000000, 1.13407825, 0.66514697
803.15000000, 1.13724577, 0.66467231
803.20000000, 1.14243514, 0.66419765
803.25000000, 1.14770204, 0.66372298
803.30000000, 1.15202537, 0.66324832
803.35000000, 1.15493153, 0.66277366
803.40000000, 1.15638051, 0.66229900
803.45000000, 1.15695476, 0.66182434
803.50000000, 1.15613365, 0.66134967
803.55000000, 1.15405584, 0.66087501
803.60000000, 1.15112263, 0.66040035
803.65000000, 1.14915197, 0.65992569
803.70000000, 1.14792244, 0.65945103
803.75000000, 1.14705563, 0.65897636
803.80000000, 1.14627909, 0.65850170
803.85000000, 1.14570779, 0.65802704
803.90000000, 1.14618450, 0.65755238
803.95000000, 1.14737242, 0.65707771
804.00000000, 1.14903495, 0.65660305
804.05000000, 1.15090245, 0.65612839
804.10000000, 1.15278722, 0.65565373
804.15000000, 1.15484719, 0.65517907
804.20000000, 1.15667368, 0.65470440
804.25000000, 1.15783422, 0.65422974
804.30000000, 1.15794711, 0.65375508
804.35000000, 1.15741111, 0.65328042
804.40000000, 1.15509477, 0.65280575
804.45000000, 1.15070124, 0.65233109
804.50000000, 1.14492075, 0.65185643
804.55000000, 1.13819556, 0.65138177
804.60000000, 1.13097350, 0.65090711
804.65000000, 1.12354271, 0.65078544
804.70000000, 1.11629009, 0.65084303
804.75000000, 1.11176114, 0.65090063
804.80000000, 1.10807186, 0.65095822
804.85000000, 1.10506832, 0.65101582
804.90000000, 1.10285743, 0.65107341
804.95000000, 1.10282177, 0.65113101
805.00000000, 1.10582360, 0.65118860
805.05000000, 1.11041168, 0.65124619
805.10000000, 1.11609143, 0.65130379
805.15000000, 1.12250985, 0.65136138
805.20000000, 1.12931569, 0.65141898
805.25000000, 1.13490225, 0.65147657
805.30000000, 1.13892899, 0.65153417
805.35000000, 1.14124156, 0.65159176
805.40000000, 1.14285500, 0.65164936
805.45000000, 1.14344024, 0.65170695
805.50000000, 1.14379020, 0.65176455
805.55000000, 1.14429116, 0.65182214
805.60000000, 1.14503378, 0.65187974
805.65000000, 1.14503416, 0.65193733
805.70000000, 1.14464809, 0.65199493
805.75000000, 1.14420899, 0.65205252
805.80000000, 1.14421294, 0.65211012
805.85000000, 1.14459011, 0.65216771
805.90000000, 1.14504442, 0.65222531
805.95000000, 1.14562563, 0.65228290
806.00000000, 1.14639703, 0.65234050
806.05000000, 1.14749735, 0.65239809
806.10000000, 1.14800672, 0.65245568
806.15000000, 1.14812917, 0.65251328
806.20000000, 1.14800653, 0.65257087
806.25000000, 1.14783163, 0.65262847
806.30000000, 1.14744942, 0.65268606
806.35000000, 1.14716410, 0.65274366
806.40000000, 1.14704611, 0.65280125
806.45000000, 1.14711226, 0.65285885
806.50000000, 1.14711121, 0.65291644
806.55000000, 1.14706631, 0.65297404
806.60000000, 1.14701705, 0.65303163
806.65000000, 1.14697853, 0.65308923
806.70000000, 1.14664031, 0.65314682
806.75000000, 1.14600068, 0.65320442
806.80000000, 1.14523726, 0.65326201
806.85000000, 1.14435314, 0.65331961
806.90000000, 1.14301177, 0.65337720
806.95000000, 1.14135608, 0.65343480
807.00000000, 1.13938793, 0.65349239
807.05000000, 1.13713361, 0.65354999
807.10000000, 1.13464908, 0.65360758
807.15000000, 1.13223014, 0.65366517
807.20000000, 1.13030270, 0.65372277
807.25000000, 1.12890402, 0.65378036
807.30000000, 1.12798994, 0.65383796
807.35000000, 1.12688176, 0.65389555
807.40000000, 1.12597497, 0.65395315
807.45000000, 1.12553882, 0.65401074
807.50000000, 1.12568449, 0.65406834
807.55000000, 1.12636487, 0.65412593
807.60000000, 1.12766381, 0.65418353
807.65000000, 1.12982237, 0.65424112
807.70000000, 1.13272609, 0.65429872
807.75000000, 1.13590279, 0.65435631
807.80000000, 1.13807702, 0.65441391
807.85000000, 1.13952074, 0.65447150
807.90000000, 1.14043059, 0.65452910
807.95000000, 1.14109548, 0.65458669
808.00000000, 1.14135974, 0.65464429
808.05000000, 1.14139935, 0.65470188
808.10000000, 1.14138937, 0.65475948
808.15000000, 1.14149340, 0.65481707
808.20000000, 1.14185499, 0.65487466
808.25000000, 1.14150742, 0.65493226
808.30000000, 1.13949635, 0.65498985
808.35000000, 1.13560427, 0.65504745
808.40000000, 1.13085639, 0.65510504
808.45000000, 1.12730992, 0.65516264
808.50000000, 1.12415791, 0.65522023
808.55000000, 1.12136633, 0.65527783
808.60000000, 1.11917957, 0.65533542
808.65000000, 1.12000264, 0.65539302
808.70000000, 1.12151657, 0.65545061
808.75000000, 1.12254229, 0.65550821
808.80000000, 1.12197162, 0.65556580
808.85000000, 1.12184318, 0.65558382
808.90000000, 1.12349083, 0.65537216
808.95000000, 1.12602602, 0.65516050
809.00000000, 1.12874500, 0.65494884
809.05000000, 1.13120642, 0.65473718
809.10000000, 1.13318475, 0.65452552
809.15000000, 1.13405243, 0.65431386
809.20000000, 1.13331613, 0.65410220
809.25000000, 1.13016420, 0.65389054
809.30000000, 1.12710865, 0.65367889
809.35000000, 1.12495252, 0.65346723
809.40000000, 1.12397162, 0.65325557
809.45000000, 1.12449647, 0.65304391
809.50000000, 1.12445736, 0.65283225
809.55000000, 1.12383609, 0.65262059
809.60000000, 1.12291615, 0.65240893
809.65000000, 1.12214215, 0.65219727
809.70000000, 1.11985584, 0.65198561
809.75000000, 1.11691963, 0.65177396
809.80000000, 1.11447646, 0.65156230
809.85000000, 1.11351501, 0.65135064
809.90000000, 1.11347206, 0.65113898
809.95000000, 1.11269275, 0.65092732
810.00000000, 1.11221128, 0.65071566
810.05000000, 1.11270806, 0.65050400
810.10000000, 1.11509179, 0.65029234
810.15000000, 1.11726284, 0.65008068
810.20000000, 1.11990408, 0.64986903
810.25000000, 1.12346206, 0.64965737
810.30000000, 1.12861338, 0.64944571
810.35000000, 1.13310597, 0.64923405
810.40000000, 1.13649451, 0.64902239
810.45000000, 1.13897138, 0.64881073
810.50000000, 1.14125024, 0.64859907
810.55000000, 1.14248610, 0.64838741
810.60000000, 1.14253738, 0.64817575
810.65000000, 1.14186082, 0.64796410
810.70000000, 1.14118791, 0.64775244
810.75000000, 1.14091540, 0.64754078
810.80000000, 1.14059546, 0.64732912
810.85000000, 1.14018683, 0.64711746
810.90000000, 1.13967732, 0.64690580
810.95000000, 1.13954320, 0.64669414
811.00000000, 1.13929326, 0.64648248
811.05000000, 1.13886957, 0.64627082
811.10000000, 1.13828347, 0.64605917
811.15000000, 1.13804976, 0.64584751
811.20000000, 1.13808519, 0.64563585
811.25000000, 1.13798633, 0.64542419
811.30000000, 1.13763218, 0.64521253
811.35000000, 1.13729120, 0.64500087
811.40000000, 1.13721405, 0.64478921
811.45000000, 1.13699947, 0.64457755
811.50000000, 1.13659229, 0.64436589
811.55000000, 1.13619768, 0.64415424
811.60000000, 1.13649350, 0.64394258
811.65000000, 1.13676102, 0.64373092
811.70000000, 1.13679846, 0.64351926
811.75000000, 1.13645746, 0.64330760
811.80000000, 1.13627151, 0.64309594
811.85000000, 1.13623693, 0.64288428
811.90000000, 1.13625782, 0.64267262
811.95000000, 1.13618494, 0.64246096
812.00000000, 1.13680338, 0.64224931
812.05000000, 1.13788700, 0.64203765
812.10000000, 1.13920628, 0.64182599
812.15000000, 1.14050472, 0.64161433
812.20000000, 1.14170358, 0.64140267
812.25000000, 1.14275137, 0.64119101
812.30000000, 1.14354052, 0.64097935
812.35000000, 1.14398370, 0.64076769
812.40000000, 1.14412534, 0.64055603
812.45000000, 1.14393602, 0.64034438
812.50000000, 1.14343718, 0.64013272
812.55000000, 1.14265548, 0.63992106
812.60000000, 1.14173986, 0.63970940
812.65000000, 1.14091739, 0.63949774
812.70000000, 1.14007377, 0.63928608
812.75000000, 1.13922554, 0.63907442
812.80000000, 1.13881554, 0.63886276
812.85000000, 1.13877941, 0.63865110
812.90000000, 1.13885146, 0.63843945
812.95000000, 1.13898724, 0.63822779
813.00000000, 1.13937402, 0.63801613
813.05000000, 1.14011476, 0.63780447
813.10000000, 1.14095878, 0.63761055
813.15000000, 1.14182057, 0.63742603
813.20000000, 1.14262108, 0.63724151
813.25000000, 1.14353732, 0.63705699
813.30000000, 1.14431144, 0.63687247
813.35000000, 1.14480443, 0.63668795
813.40000000, 1.14477749, 0.63650343
813.45000000, 1.14456437, 0.63631891
813.50000000, 1.14426391, 0.63613439
813.55000000, 1.14387932, 0.63594987
813.60000000, 1.14339267, 0.63576535
813.65000000, 1.14297674, 0.63558083
813.70000000, 1.14251558, 0.63539631
813.75000000, 1.14189468, 0.63521179
813.80000000, 1.14094830, 0.63502727
813.85000000, 1.13969298, 0.63484275
813.90000000, 1.13849007, 0.63465823
813.95000000, 1.13735763, 0.63447372
814.00000000, 1.13630395, 0.63428920
814.05000000, 1.13528029, 0.63410468
814.10000000, 1.13438366, 0.63392016
814.15000000, 1.13362825, 0.63373564
814.20000000, 1.13302053, 0.63355112
814.25000000, 1.13240355, 0.63336660
814.30000000, 1.13215649, 0.63318208
814.35000000, 1.13224152, 0.63299756
814.40000000, 1.13261047, 0.63281304
814.45000000, 1.13312748, 0.63262852
814.50000000, 1.13359085, 0.63244400
814.55000000, 1.13405744, 0.63225948
814.60000000, 1.13456893, 0.63207496
814.65000000, 1.13513191, 0.63189044
814.70000000, 1.13554594, 0.63170592
814.75000000, 1.13556481, 0.63152140
814.80000000, 1.13503141, 0.63133688
814.85000000, 1.13377076, 0.63115236
814.90000000, 1.13231739, 0.63096784
814.95000000, 1.13076867, 0.63078332
815.00000000, 1.12917850, 0.63059880
815.05000000, 1.12758831, 0.63041428
815.10000000, 1.12657265, 0.63022976
815.15000000, 1.12613535, 0.63004525
815.20000000, 1.12623474, 0.62986073
815.25000000, 1.12623078, 0.62967621
815.30000000, 1.12628498, 0.62949169
815.35000000, 1.12665931, 0.62930717
815.40000000, 1.12748017, 0.62912265
815.45000000, 1.12886304, 0.62893813
815.50000000, 1.13009445, 0.62875361
815.55000000, 1.13122697, 0.62856909
815.60000000, 1.13226621, 0.62838457
815.65000000, 1.13314542, 0.62820005
815.70000000, 1.13332373, 0.62801553
815.75000000, 1.13299199, 0.62783101
815.80000000, 1.13232817, 0.62764649
815.85000000, 1.13191797, 0.62746197
815.90000000, 1.13192335, 0.62727745
815.95000000, 1.13185358, 0.62709293
816.00000000, 1.13144636, 0.62690841
816.05000000, 1.13025727, 0.62672389
816.10000000, 1.12886888, 0.62653937
816.15000000, 1.12743825, 0.62635485
816.20000000, 1.12603004, 0.62617033
816.25000000, 1.12470503, 0.62598581
816.30000000, 1.12376651, 0.62580129
816.35000000, 1.12341927, 0.62561678
816.40000000, 1.12368711, 0.62543226
816.45000000, 1.12416623, 0.62524774
816.50000000, 1.12423424, 0.62506322
816.55000000, 1.12441715, 0.62487870
816.60000000, 1.12483694, 0.62469418
816.65000000, 1.12526323, 0.62450966
816.70000000, 1.12515203, 0.62432514
816.75000000, 1.12491530, 0.62414062
816.80000000, 1.12469893, 0.62395610
816.85000000, 1.12454394, 0.62377158
816.90000000, 1.12378503, 0.62358706
816.95000000, 1.12282294, 0.62340254
817.00000000, 1.12189261, 0.62321802
817.05000000, 1.12153378, 0.62303350
817.10000000, 1.12108436, 0.62284898
817.15000000, 1.12084148, 0.62266446
817.20000000, 1.12094736, 0.62247994
817.25000000, 1.12163785, 0.62229542
817.30000000, 1.12240221, 0.62220278
817.35000000, 1.12324803, 0.62252034
817.40000000, 1.12419762, 0.62283789
817.45000000, 1.12538637, 0.62315545
817.50000000, 1.12612172, 0.62347300
817.55000000, 1.12638705, 0.62379055
817.60000000, 1.12619752, 0.62410811
817.65000000, 1.12583318, 0.62442566
817.70000000, 1.12481360, 0.62474322
817.75000000, 1.12338998, 0.62506077
817.80000000, 1.12173186, 0.62537833
817.85000000, 1.12047461, 0.62569588
817.90000000, 1.11914275, 0.62601343
817.95000000, 1.11786660, 0.62633099
818.00000000, 1.11672830, 0.62664854
818.05000000, 1.11591643, 0.62696610
818.10000000, 1.11266317, 0.62728365
818.15000000, 1.10706031, 0.62760121
818.20000000, 1.09927680, 0.62791876
818.25000000, 1.09238741, 0.62823631
818.30000000, 1.08635138, 0.62855387
818.35000000, 1.08088533, 0.62887142
818.40000000, 1.07594817, 0.62918898
818.45000000, 1.07438116, 0.62950653
818.50000000, 1.07435732, 0.62982409
818.55000000, 1.07414684, 0.63014164
818.60000000, 1.07246128, 0.63045919
818.65000000, 1.07236646, 0.63077675
818.70000000, 1.07488992, 0.63109430
818.75000000, 1.07913839, 0.63141186
818.80000000, 1.08434359, 0.63172941
818.85000000, 1.09112677, 0.63204697
818.90000000, 1.09902118, 0.63236452
818.95000000, 1.10668355, 0.63268207
819.00000000, 1.11263635, 0.63299963
819.05000000, 1.11537062, 0.63331718
819.10000000, 1.11766715, 0.63363474
819.15000000, 1.11965022, 0.63395229
819.20000000, 1.12139019, 0.63426985
819.25000000, 1.12057159, 0.63458740
819.30000000, 1.11672539, 0.63490496
819.35000000, 1.11037855, 0.63522251
819.40000000, 1.10220515, 0.63554006
819.45000000, 1.09362026, 0.63585762
819.50000000, 1.08466735, 0.63617517
819.55000000, 1.07612473, 0.63649273
819.60000000, 1.06966503, 0.63681028
819.65000000, 1.06728922, 0.63712784
819.70000000, 1.06514307, 0.63744539
819.75000000, 1.06273835, 0.63776294
819.80000000, 1.06004114, 0.63808050
819.85000000, 1.06151693, 0.63839805
819.90000000, 1.06491273, 0.63871561
819.95000000, 1.06938583, 0.63903316
820.00000000, 1.07354940, 0.63935072
820.05000000, 1.07970451, 0.63966827
820.10000000, 1.08622444, 0.63998582
820.15000000, 1.09200244, 0.64030338
820.20000000, 1.09331202, 0.64062093
820.25000000, 1.09344976, 0.64093849
820.30000000, 1.09382947, 0.64125604
820.35000000, 1.09477900, 0.64157360
820.40000000, 1.09520517, 0.64189115
820.45000000, 1.09601583, 0.64220870
820.50000000, 1.09760460, 0.64252626
820.55000000, 1.09999191, 0.64284381
820.60000000, 1.10068238, 0.64316137
820.65000000, 1.10004090, 0.64347892
820.70000000, 1.09905190, 0.64379648
820.75000000, 1.09832435, 0.64411403
820.80000000, 1.09677977, 0.64443158
820.85000000, 1.09498873, 0.64474914
820.90000000, 1.09349091, 0.64506669
820.95000000, 1.09278745, 0.64538425
821.00000000, 1.09265083, 0.64570180
821.05000000, 1.09152543, 0.64601936
821.10000000, 1.08955687, 0.64633691
821.15000000, 1.08693388, 0.64665446
821.20000000, 1.08384814, 0.64697202
821.25000000, 1.08088090, 0.64728957
821.30000000, 1.07817059, 0.64760713
821.35000000, 1.07596139, 0.64792468
821.40000000, 1.07461847, 0.64824224
821.45000000, 1.07403859, 0.64855979
821.50000000, 1.07403720, 0.64887735
821.55000000, 1.07407764, 0.64871793
821.60000000, 1.07435324, 0.64838690
821.65000000, 1.07634162, 0.64805587
821.70000000, 1.08023398, 0.64772483
821.75000000, 1.08557597, 0.64739380
821.80000000, 1.08879572, 0.64706277
821.85000000, 1.08996754, 0.64673174
821.90000000, 1.08912667, 0.64640071
821.95000000, 1.08755261, 0.64606968
822.00000000, 1.08455852, 0.64573864
822.05000000, 1.08047595, 0.64540761
822.10000000, 1.07559982, 0.64507658
822.15000000, 1.07290220, 0.64474555
822.20000000, 1.07226708, 0.64441452
822.25000000, 1.07254019, 0.64408348
822.30000000, 1.07269222, 0.64375245
822.35000000, 1.07454114, 0.64342142
822.40000000, 1.07890700, 0.64309039
822.45000000, 1.08523586, 0.64275936
822.50000000, 1.09302190, 0.64242833
822.55000000, 1.10096350, 0.64209729
822.60000000, 1.10907957, 0.64176626
822.65000000, 1.11692095, 0.64143523
822.70000000, 1.12337531, 0.64110420
822.75000000, 1.12667827, 0.64077317
822.80000000, 1.12803080, 0.64044214
822.85000000, 1.12762909, 0.64011110
822.90000000, 1.12498357, 0.63978007
822.95000000, 1.12055224, 0.63944904
823.00000000, 1.11482831, 0.63911801
823.05000000, 1.10791690, 0.63878698
823.10000000, 1.10001063, 0.63845594
823.15000000, 1.09312296, 0.63812491
823.20000000, 1.08739900, 0.63779388
823.25000000, 1.08302217, 0.63746285
823.30000000, 1.08023117, 0.63713182
823.35000000, 1.07863185, 0.63680079
823.40000000, 1.07851244, 0.63646975
823.45000000, 1.08034611, 0.63613872
823.50000000, 1.08230838, 0.63580769
823.55000000, 1.08522698, 0.63547666
823.60000000, 1.08919828, 0.63514563
823.65000000, 1.09449553, 0.63481460
823.70000000, 1.09897269, 0.63448356
823.75000000, 1.10198050, 0.63415253
823.80000000, 1.10365489, 0.63382150
823.85000000, 1.10460318, 0.63349047
823.90000000, 1.10389179, 0.63315944
823.95000000, 1.10191927, 0.63282840
824.00000000, 1.09898252, 0.63249737
824.05000000, 1.09684269, 0.63216634
824.10000000, 1.09562795, 0.63183531
824.15000000, 1.09442322, 0.63150428
824.20000000, 1.09275345, 0.63117325
824.25000000, 1.09225810, 0.63084221
824.30000000, 1.09301766, 0.63051118
824.35000000, 1.09455588, 0.63018015
824.40000000, 1.09649386, 0.62984912
824.45000000, 1.09878190, 0.62951809
824.50000000, 1.10137921, 0.62918706
824.55000000, 1.10363184, 0.62885602
824.60000000, 1.10417087, 0.62852499
824.65000000, 1.10163865, 0.62819396
824.70000000, 1.09849026, 0.62786293
824.75000000, 1.09520969, 0.62753190
824.80000000, 1.09219163, 0.62720086
824.85000000, 1.08907830, 0.62686983
824.90000000, 1.08644866, 0.62653880
824.95000000, 1.08461675, 0.62620777
825.00000000, 1.08453063, 0.62587674
825.05000000, 1.08444986, 0.62554571
825.10000000, 1.08454321, 0.62521467
825.15000000, 1.08494241, 0.62488364
825.20000000, 1.08725806, 0.62455261
825.25000000, 1.09021263, 0.62422158
825.30000000, 1.09350775, 0.62389055
825.35000000, 1.09672580, 0.62355952
825.40000000, 1.09970275, 0.62322848
825.45000000, 1.10159603, 0.62289745
825.50000000, 1.10222867, 0.62256642
825.55000000, 1.10121979, 0.62223539
825.60000000, 1.09967565, 0.62190436
825.65000000, 1.09799343, 0.62157333
825.70000000, 1.09633975, 0.62124229
825.75000000, 1.09531595, 0.62089004
825.80000000, 1.09520304, 0.62049068
825.85000000, 1.09546312, 0.62009131
825.90000000, 1.09575654, 0.61969195
825.95000000, 1.09651137, 0.61929259
826.00000000, 1.09790699, 0.61889323
826.05000000, 1.09973942, 0.61849387
826.10000000, 1.10178918, 0.61809451
826.15000000, 1.10300842, 0.61769514
